date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF,TotalPosTests1,ninst_ICU_intub,ncumul_confirmed_non_resident,current_hosp_non_resident,diff_tested,current_hosp_resident
2020-03-05,,TI,,25.0,,0.0,0.0,0.0,0.0,0.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-03-05,,VD,,,,14.0,1.0,,,,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,,,,,
2020-03-05,,VS,,5.0,0.0,11.0,0.0,0.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-05,08:00,ZG,,2.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,3.0,3.0,,3.0,,,,,,,
2020-03-05,14:30,ZH,,23.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-06,15:00,AG,,12.0,,,,,1.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200305_KFS_Coronavirus_Lagebulletin_6.pdf,,,,,,,,,,,
2020-03-06,,AR,,1.0,,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/zweiter-coronafall-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=de7ec38198b5e60b6dce8fccc7735501,,,,,,,,,,,
2020-03-06,,BE,,17.0,,,,,,,https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen/suche.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200306_1343_corona6-3,,,,,,,,,,,
2020-03-06,,BL,,6.0,,4.0,2.0,2.0,,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-06,14:00,BS,,15.0,,1.0,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1235934884167852035?s=20,,,,,,,,3.0,,,
2020-03-06,,FL,22.0,1.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-06,,GE,1538.0,30.0,1.0,7.0,0.0,0.0,,0.0,https://www.ge.ch/document/21502/telecharger,8.0,,,,0.0,,,,,,
2020-03-06,,GR,,16.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-06,,JU,,4.0,,5.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-06,,NE,,13.0,,2.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-06,15:38,SG,,2.0,,,,,,,https://www.sg.ch/news/sgch_allgemein/2020/03/zweiter-bestaetigter-fall-einer-corona-patientin.html,,,,,,,,,,,
2020-03-06,12:00,SO,,1.0,,,,,,,https://so.ch/startseite/aktuell/news/erster-laborbestaetigter-covid-19-fall-im-kanton-solothurn/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=3074bbdc8f0fcdcb9f1e11a21fc05e73,,,,,,,,,,,
2020-03-06,,SZ,6.0,6.0,,,,,,,https://www.sz.ch/public/upload/assets/45417/MM_Coronavirus_6_3_2020.pdf,,,,,,,,,,,
2020-03-06,,TG,,1.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-06,,TI,,28.0,,0.0,0.0,0.0,0.0,0.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,45.0,,,,,
2020-03-06,,VD,,23.0,,15.0,2.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,,,,,
2020-03-06,,VS,,6.0,1.0,12.0,0.0,0.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-06,08:00,ZG,,3.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,3.0,3.0,,3.0,,,,,,,
2020-03-06,14:30,ZH,,29.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-07,,AR,,1.0,,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/zweiter-coronafall-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=de7ec38198b5e60b6dce8fccc7735501,,,,,,,,,,,
2020-03-07,,BL,,15.0,,4.0,2.0,2.0,,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-07,12:00,BS,,21.0,,1.0,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236249864473894914?s=20,,,,,,,,3.0,,,
2020-03-07,,FL,,1.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-07,,GE,1614.0,43.0,0.0,7.0,0.0,0.0,,0.0,https://www.ge.ch/document/21502/telecharger,10.0,,,,0.0,,,,,,
2020-03-07,,GR,,17.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-07,,JU,,5.0,,5.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-07,,NE,,18.0,,2.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-07,,TG,,1.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-07,,TI,,41.0,,0.0,0.0,0.0,0.0,0.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,58.0,,,,,
2020-03-07,,VD,,30.0,,16.0,4.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,,,,,
2020-03-07,,VS,,7.0,0.0,12.0,0.0,0.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-07,08:00,ZG,,3.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,5.0,8.0,,8.0,,,,,,,
2020-03-07,14:30,ZH,,34.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-08,,AR,,1.0,,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/zweiter-coronafall-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=de7ec38198b5e60b6dce8fccc7735501,,,,,,,,,,,
2020-03-08,,BL,,19.0,,4.0,2.0,2.0,,1.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-08,12:00,BS,,24.0,,1.0,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236609191831384064?s=20,,,,,,,,3.0,,,
2020-03-08,,FL,,1.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-08,,FR,,8.0,,,,,,,https://www.fr.ch/de/covid19/gesundheit/covid-19/coronavirus-entwicklungen-der-situation,,,,,,,,,,,
2020-03-08,,GE,1681.0,45.0,2.0,9.0,0.0,0.0,,0.0,https://www.ge.ch/document/21502/telecharger,11.0,,,,0.0,,,,,,
2020-03-08,,GR,,18.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-08,,JU,,5.0,,5.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-08,,NE,,24.0,,3.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-08,,TG,,1.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-08,,TI,,49.0,,0.0,0.0,0.0,0.0,0.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,68.0,,,,,
2020-03-08,,VD,,40.0,,22.0,3.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,,,,,
2020-03-08,,VS,,12.0,4.0,16.0,1.0,1.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-08,08:00,ZG,,3.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,7.0,12.0,,12.0,,,,,,,
2020-03-08,14:30,ZH,,40.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-09,15:00,AG,,14.0,,,,,2.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200309_KFS_Coronavirus_Lagebulletin_7.pdf,,,,,,,,,,,
2020-03-09,,AR,,2.0,,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/zweiter-coronafall-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=de7ec38198b5e60b6dce8fccc7735501,,,,,,,,,,,
2020-03-09,,BE,,34.0,,,,,,,https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen/suche.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200309_1545_corona-9-3,,,,,,,,,,,
2020-03-09,,BL,,20.0,,4.0,4.0,4.0,1.0,1.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-09,12:00,BS,,28.0,,1.0,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236973685602426881?s=20,,,,,,,,3.0,,,
2020-03-09,,FL,24.0,1.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-09,,FR,,11.0,,,,,,,https://www.fr.ch/de/covid19/gesundheit/covid-19/coronavirus-entwicklungen-der-situation,,,,,,,,,,,
2020-03-09,,GE,1780.0,60.0,1.0,13.0,3.0,1.0,,0.0,https://www.ge.ch/document/21502/telecharger,13.0,,,,0.0,,,,,,
2020-03-09,,GR,,18.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-09,,JU,,7.0,,5.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-09,,NE,,27.0,,4.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-09,,TG,,1.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-09,,TI,,61.0,,0.0,0.0,0.0,0.0,0.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-03-09,,VD,,51.0,,29.0,5.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,,,,,
2020-03-09,,VS,,17.0,1.0,17.0,1.0,1.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-09,08:00,ZG,,10.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,7.0,12.0,,12.0,,,,,,,
2020-03-09,14:30,ZH,,49.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-10,15:00,AG,,17.0,,,,,2.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200310_KFS_Coronavirus_Lagebulletin_8.pdf,,,,,,,,,,,
2020-03-10,,BL,,22.0,,5.0,1.0,1.0,2.0,1.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-10,12:00,BS,,33.0,,1.0,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1237336196772175873?s=20,,,,,,,,3.0,,,
2020-03-10,,FL,37.0,1.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-10,,GE,1955.0,80.0,3.0,18.0,4.0,1.0,,1.0,https://www.ge.ch/document/21502/telecharger,22.0,,,,0.0,,,,,,
2020-03-10,,GL,,1.0,,0.0,,,,0.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-03-10,,GR,,22.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-10,,JU,,7.0,,5.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-10,,NE,,31.0,,4.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-10,,TG,,2.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-10,,TI,,75.0,,0.0,0.0,0.0,0.0,1.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-03-10,,VD,,130.0,,69.0,9.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-03-10,,VS,,22.0,3.0,20.0,1.0,1.0,2.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-10,08:00,ZG,,10.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,7.0,13.0,,13.0,,,,,,,
2020-03-10,14:30,ZH,,62.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-11,15:00,AG,,18.0,,,,,2.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200311_KFS_Coronavirus_Lagebulletin_9.pdf,,,,,,,,,,,
2020-03-11,,BL,,26.0,,3.0,1.0,1.0,2.0,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-11,12:00,BS,,49.0,,13.0,2.0,,4.0,,https://www.coronavirus.bs.ch/nm/2020-coronavirus-ende-der-quarantaenemassnahmen-im-fall-kita-riehen-gd.html,36.0,,,,,,,3.0,,,
2020-03-11,,FL,50.0,3.0,,,,,0.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-11,,FR,,16.0,,,,,,0.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-03-11,,GE,2201.0,114.0,4.0,20.0,6.0,4.0,,1.0,https://www.ge.ch/document/21502/telecharger,38.0,,,,0.0,,,,,,
2020-03-11,,GL,,1.0,,0.0,,,,0.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-03-11,,GR,,31.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-11,,JU,,7.0,,6.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-11,,NE,,37.0,,6.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-11,,NW,,4.0,,2.0,,,,,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-03-11,,SH,,1.0,,,,,,0.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-03-11,,TG,,5.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-11,,TI,,108.0,,0.0,0.0,0.0,0.0,1.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-03-11,,VD,,203.0,,73.0,9.0,,,1.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-03-11,,VS,,30.0,2.0,21.0,1.0,1.0,3.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-11,08:00,ZG,,11.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,6.0,12.0,,12.0,,,,,,,
2020-03-11,14:30,ZH,,101.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-12,15:00,AG,,27.0,,1.0,,,3.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200312_KFS_Coronavirus_Lagebulletin_10.pdf,,,,,,,,,,,
2020-03-12,,AR,,5.0,,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirus-drei-neue-faelle-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=272411484066c8fb971dcc838aa96ef9,,,,,,,,,,,
2020-03-12,,BL,,26.0,,9.0,3.0,3.0,2.0,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-12,12:00,BS,,73.0,,13.0,,,4.0,1.0,https://twitter.com/BAG_OFSP_UFSP/status/1238073089902235648?s=20 https://www.coronavirus.bs.ch/nm/2020-coronavirus-erster-todesfall-im-kanton-basel-stadt-gd.html,,,,,,,,3.0,,,
2020-03-12,,FL,57.0,4.0,,,,,1.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
2020-03-12,,FR,,22.0,,,,,,0.0,https://www.fr.ch/sites/default/files/2020-08/200821_statistiques_situation_COVID_site.xlsx,,,,,,,,,,,
2020-03-12,,GE,2574.0,155.0,5.0,23.0,6.0,4.0,,2.0,https://www.ge.ch/document/21502/telecharger,47.0,,,,0.0,,,,,,
2020-03-12,,GL,,3.0,,0.0,,,,0.0,https://www.gl.ch/public/upload/assets/30317/COVID-19_Fallzahlen_Kanton_Glarus.xlsx,,,,,,,,,,,
2020-03-12,,GR,,43.0,,0.0,0.0,0.0,,0.0,https://services1.arcgis.com/YAuo6vcW85VPu7OE/arcgis/rest/services/Fallzahlen_Total_Kanton/FeatureServer/0/query?where=1%3D1&objectIds=&time=&resultType=none&outFields=*&returnHiddenFields=false&returnIdsOnly=false&returnUniqueIdsOnly=false&returnCountOnly=false&returnDistinctValues=false&cacheHint=false&orderByFields=Eingangs_Datum&groupByFieldsForStatistics=&outStatistics=&having=&resultOffset=&resultRecordCount=&sqlFormat=standard&f=pjson,0.0,0.0,,,,,,,,,
2020-03-12,,JU,,12.0,,6.0,0.0,,,0.0,https://www.jura.ch/Htdocs/Files/v/35072.xlsx/Departements/CHA/SIC/Carrousel/Coronavirus/Cornavirus/Chiffres/donnees_internet_20_08.xlsx?download=1,,,,,,,,,,,
2020-03-12,,NE,,46.0,,6.0,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.xlsx,,,,,,,,,,,
2020-03-12,,NW,,5.0,,5.0,,,,,http://www.nw.ch/coronastatistik,,,,,,,,,,,
2020-03-12,,SG,,15.0,,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,,,,,
2020-03-12,,SH,,1.0,,,,,,0.0,https://sh.ch/CMS/get/file/52dfb41c-1b35-4b82-9ef9-5d21c791a77c,,,,,,,,,,,
2020-03-12,,TG,,5.0,,,,,,0.0,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552,,,,,,,,,,,
2020-03-12,,TI,,163.0,,0.0,0.0,0.0,0.0,1.0,https://www4.ti.ch/fileadmin/DSS/DSP/UMC/malattie_infettive/Coronavirus/dati/COVID19_Dati_TI_per_github.xlsx,,,,,,,,,,,
2020-03-12,,UR,,2.0,,,,,,,,,,,,,,,,,,
2020-03-12,,VD,,277.0,,82.0,10.0,,,3.0,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,,,,,
2020-03-12,,VS,,53.0,7.0,28.0,1.0,1.0,3.0,0.0,https://www.vs.ch/de/web/coronavirus,,,,,,,,,,,
2020-03-12,08:00,ZG,,11.0,,0.0,0.0,,0.0,0.0,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,6.0,12.0,,12.0,,,,,,,
2020-03-12,14:30,ZH,,140.0,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,,,,,,,,,,,
2020-03-13,13:00,AG,,32.0,,,,,3.0,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200313_KFS_Coronavirus_Lagebulletin_11.pdf,,,,,,,,,,,
2020-03-13,,BL,,42.0,,12.0,3.0,3.0,2.0,2.0,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/medizinische-dienste/kantonsarztlicher-dienst/aktuelles/covid-19-faelle-kanton-basel-landschaft,,,,,,,,,,,
2020-03-13,12:30,BS,,92.0,,13.0,,,4.0,1.0,https://twitter.com/BAG_OFSP_UFSP/status/1238430659762364417?s=20,,,,,,,,3.0,,,
2020-03-13,,FL,,5.0,,,,,1.0,0.0,https://www.llv.li/files/ag/aktuelle-fallzahlen.pdf,,,,,,,,,,,
