date,time,abbreviation_canton,tests_performed,total_positive_cases,new_hosp,total_hospitalized,intensive_care,ncumul_vent,released,deaths,source,ncumul_confirmed_non_resident,current_hosp_non_resident,TotalPosTests1,ninst_ICU_intub,ncumul_ICF,ncumul_deceased_suspect,lat,long,name_canton,number_canton,new_positive_cases,new_deaths,total_currently_positive_per_100k,deaths_per_100k
2020-03-06,03:00,VS,,6,0,3,,,,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=5#collapse6828733,,,,,,,46.209567,7.604659,Valais/Wallis,23,1,0,1.76,
2020-03-06,14:30,ZH,,30,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,6,0,1.99,
2020-03-07,03:00,BL,,15,0,4,2,,,,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-15-bestaetigte-faelle-in-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,9,0,5.23,
2020-03-07,12:00,BS,235,21,0,1,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236249864473894914?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,6,0,10.83,
2020-03-07,03:00,GE,1327,30,0,7,0,0.0,,0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,12,0,6.06,0.0
2020-03-07,03:00,JU,,5,0,5,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,1,0,6.82,
2020-03-07,03:00,NE,,18,0,2,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,5,0,10.11,
2020-03-07,03:00,TI,,45,0,,,,,,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187406&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=e553d0b42db2ead87a7d05e499fac4db,,,58.0,,,,46.295617,8.808924,Ticino,21,0,0,12.72,
2020-03-07,03:00,VD,,30,1,16,4,,,1,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,46.570091,6.557809000000001,Vaud,22,7,0,3.78,0.126
2020-03-07,14:30,ZH,,35,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,5,0,2.33,
2020-03-08,03:00,BL,,19,0,4,2,,,1,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/patient-im-kantonsspital-baselland-stirbt-an-den-folgen-einer-coronavirus-infektion,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,0,6.62,0.348
2020-03-08,12:00,BS,235,24,0,1,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236609191831384064?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,3,0,12.38,
2020-03-08,03:00,FR,30,8,0,,,,,,https://www.fr.ch/de/covid19/gesundheit/covid-19/coronavirus-entwicklungen-der-situation,,,,,,,46.718391,7.074008,Fribourg,10,2,0,2.54,
2020-03-08,03:00,GE,1399,39,2,9,0,0.0,,0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,9,0,7.88,0.0
2020-03-08,03:00,JU,,5,0,5,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,0,0,6.82,
2020-03-08,03:00,NE,,24,1,3,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,6,0,13.48,
2020-03-08,03:00,TI,,58,0,,,,,,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187407&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=8d1ff4bf2a674892913340827de952ea,,,68.0,,,,46.295617,8.808924,Ticino,21,13,0,16.4,
2020-03-08,03:00,VD,,40,6,22,3,,,1,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,46.570091,6.557809000000001,Vaud,22,10,0,5.04,0.126
2020-03-08,03:00,VS,,7,0,3,,,,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=4,,,,,,,46.209567,7.604659,Valais/Wallis,23,1,0,2.05,
2020-03-08,14:30,ZH,,41,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,6,0,2.73,
2020-03-09,15:00,AG,,14,0,,,,2,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200309_KFS_Coronavirus_Lagebulletin_7.pdf,,,,,,,47.40966,8.15688,Aargau,01,2,0,2.09,
2020-03-09,03:00,AR,,2,0,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/zweiter-coronafall-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=de7ec38198b5e60b6dce8fccc7735501,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,1,0,3.62,
2020-03-09,03:00,BE,,34,0,,,,,,https://www.be.ch/portal/de/index/mediencenter/medienmitteilungen/suche.meldungNeu.html/portal/de/meldungen/mm/2020/03/20200309_1545_corona-9-3,,,,,,,46.823608,7.636667,Bern/Berne,02,17,0,3.3,
2020-03-09,03:00,BL,,20,0,4,4,,1,1,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-xx-bestaetigte-faelle-in-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,1,0,6.97,0.348
2020-03-09,12:00,BS,235,28,0,1,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1236973685602426881?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,4,0,14.44,
2020-03-09,03:00,FL,24,1,0,,,,,,https://www.regierung.li/media/attachments/106-coronavirus-anpassung-massnahmen.pdf?t=637202562374055719,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,2.59,
2020-03-09,03:00,FR,30,11,0,,,,,,https://www.fr.ch/de/covid19/gesundheit/covid-19/coronavirus-entwicklungen-der-situation,,,,,,,46.718391,7.074008,Fribourg,10,3,0,3.49,
2020-03-09,03:00,GE,1512,48,4,13,3,1.0,,0,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,9,0,9.69,0.0
2020-03-09,03:00,JU,,7,0,5,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,2,0,9.55,
2020-03-09,03:00,NE,,27,1,4,,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,3,0,15.17,
2020-03-09,03:00,TI,,68,0,,,,,,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187417&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=20e9b76118246e98781581881b459523,,,,,,,46.295617,8.808924,Ticino,21,10,0,19.23,
2020-03-09,03:00,VD,,51,7,29,5,,,1,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/,,,,,,,46.570091,6.557809000000001,Vaud,22,11,0,6.43,0.126
2020-03-09,03:00,VS,,12,4,7,1,1.0,,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=4#collapse6846567,,,,,,,46.209567,7.604659,Valais/Wallis,23,5,0,3.51,
2020-03-09,14:30,ZH,,50,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,9,0,3.32,
2020-03-10,15:00,AG,,17,0,,,,2,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200310_KFS_Coronavirus_Lagebulletin_8.pdf,,,,,,,47.40966,8.15688,Aargau,01,3,0,2.53,
2020-03-10,03:00,BL,,22,1,5,1,,2,1,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update,,,,,,,47.45176,7.702414,Basel-Landschaft,13,2,0,7.67,0.348
2020-03-10,12:00,BS,235,33,0,1,,,,,https://twitter.com/BAG_OFSP_UFSP/status/1237336196772175873?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,5,0,17.02,
2020-03-10,03:00,FL,37,1,0,,,,,,https://www.regierung.li/media/attachments/110-corona-0310.pdf?t=637202562374055719,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,2.59,
2020-03-10,03:00,GE,1725,77,5,18,4,1.0,,1,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,29,1,15.55,0.202
2020-03-10,03:00,JU,,7,0,5,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,0,0,9.55,
2020-03-10,03:00,NE,,31,0,4,1,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,4,0,17.42,
2020-03-10,03:00,TI,,68,0,,,,,1,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187422&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=24aa247e65de88fdd1551a61fcc407d9,,,,,,,46.295617,8.808924,Ticino,21,0,0,19.23,0.283
2020-03-10,03:00,VD,,130,19,48,8,,5,1,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,79,0,16.39,0.126
2020-03-10,03:00,VS,,17,1,8,1,1.0,3,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=3#collapse6858802,,,,,,,46.209567,7.604659,Valais/Wallis,23,5,0,4.98,
2020-03-10,14:30,ZH,,63,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,13,0,4.19,
2020-03-11,15:00,AG,,18,0,,,,2,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200311_KFS_Coronavirus_Lagebulletin_9.pdf,,,,,,,47.40966,8.15688,Aargau,01,1,0,2.68,
2020-03-11,03:00,BL,,26,-2,3,1,,2,2,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-26-bestaetigte-faelle-in-basel-landschaft-1,,,,,,,47.45176,7.702414,Basel-Landschaft,13,4,1,9.06,0.697
2020-03-11,12:00,BS,235,49,12,13,2,,4,,https://www.coronavirus.bs.ch/nm/2020-coronavirus-ende-der-quarantaenemassnahmen-im-fall-kita-riehen-gd.html,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,16,0,25.27,
2020-03-11,03:00,FL,50,3,0,,,,1,,https://www.regierung.li/media/attachments/112-drei-personen-infiziert.pdf?t=637202562374055719,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,2,0,7.77,
2020-03-11,03:00,FR,30,16,0,,,,,,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,5,0,5.08,
2020-03-11,03:00,GE,1976,88,2,20,6,4.0,,1,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,11,0,17.77,0.202
2020-03-11,03:00,JU,,7,1,6,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,0,0,9.55,
2020-03-11,03:00,NE,,37,2,6,1,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,6,0,20.79,
2020-03-11,03:00,NW,,4,0,,,,,,https://www.nw.ch/aktuellesinformationen/63359,,,,,,,46.926755,8.405302,Nidwalden,07,0,0,9.3,
2020-03-11,03:00,TI,,68,0,,,,,1,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187422&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=24aa247e65de88fdd1551a61fcc407d9,,,,,,,46.295617,8.808924,Ticino,21,0,0,19.23,0.283
2020-03-11,03:00,VD,,200,3,51,7,,5,3,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,70,2,25.22,0.378
2020-03-11,03:00,VS,,22,3,11,1,1.0,3,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=3#collapse6870561,,,,,,,46.209567,7.604659,Valais/Wallis,23,5,0,6.44,
2020-03-11,14:30,ZH,,102,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,39,0,6.78,
2020-03-12,15:00,AG,,27,0,1,,,3,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200312_KFS_Coronavirus_Lagebulletin_10.pdf,,,,,,,47.40966,8.15688,Aargau,01,9,0,4.02,
2020-03-12,03:00,AR,,5,0,,,,,,https://www.ar.ch/schnellzugriff/medienmitteilungen-der-kantonalen-verwaltung/detail/news/coronavirus-drei-neue-faelle-in-appenzell-ausserrhoden/?tx_news_pi1[controller]=News&tx_news_pi1[action]=detail&cHash=272411484066c8fb971dcc838aa96ef9,,,,,,,47.416351999999996,9.36791,Appenzell Ausserrhoden,15,3,0,9.06,
2020-03-12,03:00,BL,,26,6,9,3,,2,2,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-26-bestaetigte-faelle-in-basel-landschaft-1,,,,,,,47.45176,7.702414,Basel-Landschaft,13,0,0,9.06,0.697
2020-03-12,12:00,BS,235,73,0,13,2,,4,1,https://twitter.com/BAG_OFSP_UFSP/status/1238073089902235648?s=20 https://www.coronavirus.bs.ch/nm/2020-coronavirus-erster-todesfall-im-kanton-basel-stadt-gd.html,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,24,0,37.65,0.516
2020-03-12,03:00,FL,57,3,0,,,,1,,https://www.regierung.li/media/attachments/114-hallenbaeder-geschlossen-0312.pdf?t=637202562374055719,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,7.77,
2020-03-12,03:00,FR,30,22,0,,,,,,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,6,0,6.98,
2020-03-12,03:00,GE,2350,119,3,23,6,4.0,,1,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,31,0,24.03,0.202
2020-03-12,03:00,JU,,12,0,6,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,5,0,16.37,
2020-03-12,03:00,NE,,46,0,6,1,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,9,0,25.84,
2020-03-12,03:00,SG,,15,0,,,,,,https://www.sg.ch/tools/informationen-coronavirus.html,,,,,,,47.1832,9.274744,St. Gallen,17,13,0,2.97,
2020-03-12,03:00,TI,,180,0,,,,,1,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187437&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=59cf6112c82abed490acd8901f5a0bb2,,,,,,,46.295617,8.808924,Ticino,21,0,0,50.89,0.283
2020-03-12,03:00,UR,,2,0,,,,,,,,,,,,,46.771849,8.628586,Uri,04,0,0,5.51,
2020-03-12,03:00,VD,,274,4,55,7,,5,3,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,74,0,34.55,0.378
2020-03-12,03:00,VS,,30,1,12,1,1.0,3,,https://www.vs.ch/documents/6756452/7008787/Sit%20Epid%20-%20%C3%89tat%20Stand%2025.03.2020.pdf,,,,,,,46.209567,7.604659,Valais/Wallis,23,8,0,8.78,
2020-03-12,14:30,ZH,,141,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,39,0,9.37,
2020-03-13,13:00,AG,,32,0,1,,,3,,https://www.ag.ch/media/kanton_aargau/themen_1/coronavirus_1/lagebulletins/200313_KFS_Coronavirus_Lagebulletin_11.pdf,,,,,,,47.40966,8.15688,Aargau,01,5,0,4.77,
2020-03-13,03:00,BL,,42,3,12,3,,2,2,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-26-bestaetigte-faelle-in-basel-landschaft-2,,,,,,,47.45176,7.702414,Basel-Landschaft,13,16,0,14.63,0.697
2020-03-13,12:30,BS,235,92,0,13,2,,4,1,https://twitter.com/BAG_OFSP_UFSP/status/1238430659762364417?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,19,0,47.45,0.516
2020-03-13,03:00,FR,30,29,0,,,,,,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,7,0,9.2,
2020-03-13,03:00,GE,2825,186,10,33,7,5.0,,1,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,0.0,,46.220528,6.132935,Genève,25,67,0,37.56,0.202
2020-03-13,03:00,JU,,17,2,8,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,5,0,23.19,
2020-03-13,03:00,NE,,59,3,9,1,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,13,0,33.15,
2020-03-13,12:00,OW,6,1,0,,,,,,https://www.ow.ch/de/aktuelles/aktuellesinformationen/amtsmitteilungen/welcome.php?action=showinfo&info_id=63566&ls=0&sq=&kategorie_id=&date_from=&date_to=,,,,,,,46.804527,8.144317000000001,Obwalden,06,0,0,2.66,
2020-03-13,12:00,SZ,10,9,0,1,,,,,https://www.sz.ch/public/upload/assets/45585/MM_Coronavirus_13_03_2020.pdf,,,,,,,47.061787,8.756585,Schwyz,05,3,0,5.72,
2020-03-13,03:00,TI,,258,0,65,13,,,1,https://www.youtube.com/watch?v=_x_yQ6uwGAQ,,,,,,,46.295617,8.808924,Ticino,21,78,0,72.94,0.283
2020-03-13,03:00,VD,,292,6,61,8,,5,3,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,18,0,36.82,0.378
2020-03-13,03:00,VS,,53,5,17,1,1.0,3,,https://www.vs.ch/de/web/coronavirus/info?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_delta=5&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_1rjMHS5sCcaN_cur=3#collapse6898881,,,,,,,46.209567,7.604659,Valais/Wallis,23,23,0,15.52,
2020-03-13,03:00,ZG,,13,0,,,,,,https://www.zg.ch/behoerden/gesundheitsdirektion/direktionssekretariat/aktuell/coronavirus-kanton-zug-stellt-sich-hinter-massnahmen-des-bundes,,,,,,,47.157296,8.537294,Zug,09,10,0,10.37,
2020-03-13,14:30,ZH,,164,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,23,0,10.9,
2020-03-14,03:00,AI,,2,0,,,,,,https://www.ai.ch/themen/gesundheit-alter-und-soziales/gesundheitsfoerderung-und-praevention/aktuelles/erste-bestaetigte-coronavirus-faelle-auch-in-innerrhoden,,,,,,,47.317264,9.416754,Appenzell Innerrhoden,16,0,0,12.42,
2020-03-14,03:00,BL,,47,-4,8,2,,2,2,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-47-bestaetigte-faelle-in-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,5,0,16.38,0.697
2020-03-14,11:27,BS,235,100,0,13,2,,4,1,https://twitter.com/BAG_OFSP_UFSP/status/1238773726423941127?s=20,3.0,,,,,,47.564869,7.615259,Basel-Stadt,12,8,0,51.57,0.516
2020-03-14,03:00,FL,99,3,0,,,,1,,https://www.regierung.li/media/attachments/118-corona-rueckkehrer-skiferien-0314.pdf?t=637202562374055719,,,,,,,47.166667,9.509722,Fürstentum Lichtenstein,00,0,0,7.77,
2020-03-14,03:00,FR,30,36,0,,,,,,https://www.fr.ch/covid19/sante/covid-19/coronavirus-statistiques-evolution-de-la-situation-dans-le-canton,,,,,,,46.718391,7.074008,Fribourg,10,7,0,11.42,
2020-03-14,03:00,GE,3474,294,10,43,8,5.0,,1,https://www.ge.ch/document/covid-19-situation-epidemiologique-geneve/telecharger,,,,,2.0,,46.220528,6.132935,Genève,25,108,0,59.37,0.202
2020-03-14,03:00,JU,,18,0,8,,,,,https://www.jura.ch/fr/Autorites/Coronavirus/Chiffres-H-JU/Evolution-des-cas-COVID-19-dans-le-Jura.html,,,,,,,47.350744,7.156107,Jura,26,1,0,24.56,
2020-03-14,03:00,NE,,68,1,10,1,,,,https://www.ne.ch/autorites/DFS/SCSP/medecin-cantonal/maladies-vaccinations/Documents/Covid-19-Statistiques/COVID19_PublicationInternet.pdf,,,,,,,46.995534,6.780126,Neuchâtel,24,9,0,38.2,
2020-03-14,03:03,SZ,10,12,0,1,,,,,"https://www.bote.ch/nachrichten/schwyz/schwyz_bdu/coronavirus-einsatz-fuer-spitalbataillon-5;art146989,1229758",,,,,,,47.061787,8.756585,Schwyz,05,3,0,7.63,
2020-03-14,03:00,TI,,265,0,65,13,,,3,https://www4.ti.ch/area-media/comunicati/dettaglio-comunicato/?NEWS_ID=187466&tx_tichareamedia_comunicazioni%5Baction%5D=show&tx_tichareamedia_comunicazioni%5Bcontroller%5D=Comunicazioni&cHash=1b10e6e8117296766155edcf9c317a4c,,,,,,,46.295617,8.808924,Ticino,21,7,0,74.92,0.848
2020-03-14,03:00,VD,,350,14,75,11,,5,4,https://www.vd.ch/toutes-les-actualites/hotline-et-informations-sur-le-coronavirus/point-de-situation-statistique-dans-le-canton-de-vaud/,,,,,,,46.570091,6.557809000000001,Vaud,22,58,1,44.13,0.504
2020-03-14,03:00,VS,,76,0,17,1,1.0,3,1,https://www.vs.ch/documents/6756452/7008787/Sit%20Epid%20-%20%C3%89tat%20Stand%2025.03.2020.pdf,,,,,,,46.209567,7.604659,Valais/Wallis,23,23,0,22.25,0.293
2020-03-14,03:00,ZG,,13,0,,,,,,https://twitter.com/gesundZG/status/1238733148462157824?s=20,,,,,,,47.157296,8.537294,Zug,09,0,0,10.37,
2020-03-14,14:30,ZH,,219,0,,,,,,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,,,,,,47.41275,8.65508,Zürich,01,55,0,14.56,
2020-03-15,03:00,BL,,54,4,12,2,,5,2,https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/medienmitteilungen/update-54-bestaetigte-faelle-in-basel-landschaft,,,,,,,47.45176,7.702414,Basel-Landschaft,13,7,0,18.82,0.697
